0.000003	0.001302	0.000197	0.000381	0.000000	0.000004	0.000000	0.000000	0.000000	0.000002	0.000000	0.000005	0.000000	0.000022	0.000039	0.003420	0.000002	0.000045	0.000000	0.000092	0.000005	0.000038	0.000000	0.000001	0.000000	0.002645	0.000000	0.000000	0.000002	0.000053	0.000000	0.000226	0.000008	0.000002	0.000000	0.000017	0.000000	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000016	0.000004	0.000396	0.000323	0.000000	0.000000	0.000003	0.000001	0.000005	0.000092	0.000000	0.423351	0.001519	0.009431	0.001976	0.000000	0.000000	0.000007	0.000000	0.000204	0.000000	0.000001	0.000000	0.000000	
0.000047	0.001307	0.000216	0.000393	0.000016	0.001829	0.000014	0.000004	0.000000	0.000003	0.000000	0.001115	0.000019	0.000058	0.001371	0.006480	0.000044	0.000146	0.000001	0.000083	0.000039	0.000084	0.000093	0.000018	0.000006	0.002788	0.000047	0.000024	0.000004	0.000923	0.000005	0.000340	0.000050	0.000052	0.000001	0.000021	0.000002	0.001388	0.000000	0.001609	0.000001	0.004123	0.000001	0.000000	0.000110	0.000028	0.000518	0.000401	0.000031	0.000039	0.000948	0.000819	0.000029	0.000085	0.001312	0.351283	0.004412	0.012460	0.008593	0.000370	0.000000	0.000054	0.000015	0.000243	0.000000	0.000002	0.000000	0.000001	
0.000053	0.000992	0.000169	0.000324	0.000040	0.002379	0.000041	0.000018	0.000003	0.000008	0.000003	0.001457	0.000025	0.000292	0.001670	0.006504	0.000039	0.001897	0.000007	0.000067	0.000050	0.000089	0.000120	0.000043	0.000947	0.002645	0.000084	0.000055	0.000007	0.001184	0.000014	0.000456	0.000064	0.000072	0.000001	0.000019	0.000226	0.001795	0.000295	0.002055	0.000556	0.005339	0.000001	0.000001	0.000149	0.000026	0.000434	0.000329	0.000036	0.000064	0.002094	0.001685	0.000046	0.000071	0.001638	0.237219	0.004193	0.011734	0.016197	0.000644	0.000034	0.000078	0.000070	0.000203	0.000078	0.000004	0.000000	0.000001	
0.000054	0.000725	0.000127	0.000261	0.000051	0.002231	0.000079	0.000041	0.000004	0.000009	0.000004	0.001351	0.000023	0.000329	0.001592	0.005642	0.000030	0.002041	0.000019	0.000053	0.000064	0.000090	0.000118	0.000056	0.000824	0.002246	0.000094	0.000068	0.000015	0.001078	0.000015	0.000442	0.000065	0.000073	0.000001	0.000017	0.000204	0.001671	0.000257	0.001864	0.000521	0.004889	0.000002	0.000001	0.000221	0.000022	0.000334	0.000251	0.000036	0.000069	0.003449	0.002579	0.000048	0.000062	0.001313	0.165465	0.003394	0.009641	0.025756	0.000683	0.000030	0.000080	0.000149	0.000167	0.000067	0.000004	0.000000	0.000001	
0.000060	0.001017	0.000108	0.000216	0.000051	0.001887	0.000109	0.000051	0.000005	0.000010	0.000004	0.001146	0.000017	0.000345	0.001531	0.009007	0.000022	0.002771	0.000024	0.002097	0.000088	0.000102	0.000116	0.000060	0.000576	0.004687	0.000074	0.000055	0.000019	0.000902	0.000014	0.006650	0.000068	0.000068	0.000002	0.000020	0.000155	0.001408	0.000180	0.001763	0.000420	0.004055	0.000002	0.000002	0.000344	0.000020	0.000267	0.000201	0.000034	0.000064	0.003843	0.002774	0.000044	0.000063	0.000937	0.138665	0.002735	0.008101	0.029987	0.000626	0.000021	0.021497	0.000252	0.000178	0.000045	0.000053	0.000000	0.000014	
0.000049	0.000907	0.000081	0.000172	0.000047	0.001579	0.000124	0.000053	0.000004	0.000011	0.000004	0.000995	0.000012	0.000288	0.001328	0.007225	0.000015	0.002338	0.000023	0.002877	0.000106	0.000099	0.000116	0.000090	0.000396	0.017365	0.000052	0.000041	0.000018	0.000780	0.000012	0.008120	0.000065	0.000061	0.000001	0.000017	0.000112	0.001186	0.000125	0.006120	0.000307	0.003415	0.000002	0.000002	0.000444	0.000127	0.000194	0.000147	0.000029	0.000187	0.003162	0.002183	0.000040	0.000055	0.000654	0.161813	0.001950	0.006331	0.026520	0.000490	0.000015	0.039846	0.000328	0.000179	0.000029	0.000093	0.000000	0.000146	
0.000040	0.000790	0.000060	0.000135	0.000039	0.001447	0.000130	0.000068	0.000003	0.000012	0.000003	0.000977	0.000010	0.000238	0.001273	0.005553	0.000012	0.001737	0.000020	0.002480	0.000106	0.000091	0.000795	0.000924	0.000274	0.016955	0.000045	0.000034	0.000015	0.000819	0.000010	0.006373	0.000058	0.000051	0.000001	0.000014	0.000079	0.001125	0.000088	0.005945	0.000214	0.003301	0.000009	0.000005	0.000475	0.000282	0.000146	0.000111	0.000024	0.000421	0.003057	0.002071	0.000033	0.000045	0.000455	0.153990	0.001367	0.005391	0.026142	0.000483	0.000011	0.032221	0.000340	0.000195	0.000020	0.000132	0.000000	0.000324	
0.000088	0.000659	0.000044	0.000103	0.000032	0.001349	0.000217	0.000123	0.000004	0.000011	0.000003	0.000947	0.000200	0.000189	0.001421	0.004118	0.000521	0.001230	0.000016	0.001783	0.000124	0.000094	0.002816	0.000829	0.000190	0.012390	0.000618	0.000030	0.000012	0.000836	0.000065	0.004497	0.000052	0.000043	0.000016	0.000011	0.000056	0.001075	0.000062	0.004309	0.000148	0.003201	0.000033	0.000011	0.000507	0.000306	0.000123	0.000089	0.000020	0.000484	0.007484	0.005385	0.000026	0.000035	0.000317	0.115575	0.000958	0.004733	0.041544	0.000899	0.000013	0.022040	0.000349	0.000195	0.000013	0.000134	0.000000	0.000359	
0.001179	0.000532	0.000093	0.000108	0.000026	0.001167	0.000397	0.000155	0.000021	0.000009	0.000002	0.000836	0.001486	0.000145	0.005582	0.004094	0.001555	0.000871	0.000125	0.001291	0.000592	0.000379	0.015294	0.000587	0.000134	0.009017	0.004959	0.000048	0.000012	0.000746	0.000121	0.003220	0.000225	0.000196	0.000167	0.000009	0.000192	0.000935	0.000043	0.003147	0.000112	0.002796	0.000096	0.000014	0.002155	0.005393	0.000975	0.000614	0.000259	0.000456	0.024138	0.016397	0.000022	0.000029	0.000647	0.084679	0.002040	0.005554	0.111174	0.003598	0.000058	0.015434	0.002497	0.007259	0.000010	0.000117	0.000002	0.000319	
0.005735	0.000941	0.000401	0.000267	0.000051	0.000963	0.000556	0.000209	0.000032	0.000065	0.000002	0.000701	0.002183	0.000114	0.008842	0.003235	0.002579	0.000682	0.001699	0.005027	0.000846	0.000552	0.017324	0.000407	0.000092	0.008653	0.004934	0.000099	0.000015	0.000627	0.000135	0.008768	0.000372	0.000274	0.000299	0.000096	0.007645	0.000770	0.000031	0.002371	0.000495	0.002301	0.000139	0.000019	0.005718	0.006483	0.002850	0.001520	0.001914	0.000405	0.023012	0.014016	0.000048	0.000054	0.003467	0.060946	0.003533	0.006815	0.137913	0.003049	0.000095	0.177896	0.008658	0.020862	0.000007	0.000178	0.000010	0.000300	
0.027141	0.008508	0.001049	0.000579	0.000318	0.000770	0.000637	0.000224	0.000039	0.000095	0.000006	0.000569	0.002253	0.000675	0.040444	0.003039	0.007768	0.010163	0.005567	0.005999	0.000906	0.000569	0.015325	0.000587	0.000100	0.006282	0.003694	0.000123	0.000018	0.000523	0.000314	0.136664	0.000454	0.000313	0.000412	0.000394	0.016452	0.001182	0.000034	0.002064	0.001174	0.001824	0.000175	0.000023	0.008440	0.005096	0.006266	0.003133	0.005620	0.001641	0.017615	0.010054	0.000062	0.000055	0.011946	0.042563	0.011385	0.011549	0.128491	0.002223	0.000293	0.640889	0.013971	0.018370	0.000005	0.000414	0.000039	0.001380	
0.049324	0.018758	0.001988	0.001178	0.000426	0.000610	0.000607	0.000200	0.000110	0.000114	0.000019	0.000449	0.003909	0.002670	0.188612	0.004684	0.016498	0.028170	0.009896	0.005075	0.001923	0.001121	0.013858	0.000641	0.000439	0.004678	0.002787	0.000116	0.000041	0.000418	0.000765	0.248535	0.000999	0.001205	0.001499	0.001116	0.016474	0.003753	0.000095	0.004259	0.001503	0.001402	0.000184	0.000022	0.009608	0.005683	0.018523	0.010889	0.006605	0.005950	0.013244	0.007063	0.000082	0.000063	0.019025	0.029545	0.020312	0.027539	0.121690	0.001599	0.000894	0.679581	0.014623	0.014152	0.000009	0.001354	0.000091	0.004877	
0.057114	0.018948	0.002386	0.001617	0.000458	0.000923	0.000547	0.000166	0.000477	0.000114	0.000045	0.000346	0.010637	0.003227	0.313114	0.004839	0.031601	0.028472	0.013281	0.003734	0.005621	0.002470	0.011722	0.000871	0.000866	0.003864	0.004169	0.000252	0.000095	0.000324	0.001772	0.205678	0.003968	0.005204	0.005064	0.001188	0.012962	0.005070	0.000158	0.005610	0.001361	0.001055	0.000183	0.000020	0.010875	0.006546	0.036056	0.021513	0.005991	0.008566	0.013623	0.005859	0.000148	0.000115	0.018982	0.020451	0.023275	0.057929	0.162649	0.001361	0.001972	0.490560	0.012589	0.010381	0.000064	0.001863	0.000159	0.006736	
0.054702	0.016178	0.002640	0.002242	0.000465	0.004275	0.000557	0.000139	0.000927	0.000108	0.000057	0.000263	0.022402	0.002947	0.341517	0.004447	0.048301	0.022800	0.021335	0.002745	0.013806	0.004485	0.009767	0.000947	0.001014	0.003193	0.008751	0.001443	0.000123	0.000257	0.003156	0.146721	0.006644	0.008181	0.012994	0.000989	0.010112	0.004781	0.000184	0.005189	0.001127	0.000781	0.000175	0.000024	0.012287	0.005891	0.059794	0.034111	0.005131	0.008709	0.019964	0.008442	0.000264	0.000241	0.015394	0.014247	0.021643	0.089121	0.216190	0.001758	0.005689	0.336572	0.010655	0.007516	0.000110	0.001786	0.000278	0.006498	
0.044625	0.012879	0.002863	0.003094	0.000444	0.004249	0.000657	0.000146	0.001670	0.000098	0.000057	0.000200	0.045041	0.002528	0.287407	0.005728	0.058620	0.017281	0.028798	0.002031	0.074081	0.018671	0.008625	0.000879	0.000955	0.002573	0.015908	0.006566	0.000142	0.000228	0.003896	0.103938	0.007170	0.008231	0.074581	0.000992	0.007391	0.003897	0.000189	0.004225	0.000929	0.000575	0.000160	0.000044	0.011026	0.004706	0.127779	0.062599	0.004049	0.007521	0.024050	0.012918	0.000410	0.000402	0.011165	0.010977	0.017633	0.085432	0.200342	0.002073	0.006562	0.238579	0.009121	0.005402	0.000121	0.001517	0.000366	0.005527	
0.034091	0.011550	0.003252	0.003505	0.000397	0.003389	0.000723	0.000194	0.002684	0.000562	0.000050	0.000159	0.051339	0.008467	0.216086	0.042477	0.053768	0.017920	0.027014	0.002698	0.132982	0.036008	0.007541	0.000811	0.001029	0.002656	0.016652	0.007665	0.000232	0.000382	0.004179	0.115878	0.007808	0.007332	0.125953	0.004876	0.005491	0.003040	0.000189	0.003312	0.000881	0.000430	0.000156	0.000115	0.008773	0.003616	0.171395	0.081181	0.003111	0.006152	0.020676	0.011982	0.000457	0.000469	0.008085	0.010226	0.014231	0.070301	0.152928	0.001844	0.005276	0.256341	0.007781	0.003869	0.000124	0.001319	0.000384	0.004520	
0.025175	0.011772	0.003527	0.003261	0.000341	0.002583	0.000669	0.000208	0.003877	0.000659	0.000042	0.000129	0.049319	0.017536	0.157812	0.045698	0.043591	0.061232	0.021608	0.002175	0.143007	0.038497	0.006326	0.000868	0.000990	0.002215	0.016163	0.006846	0.000226	0.000334	0.004038	0.235927	0.009342	0.006835	0.125340	0.006479	0.004096	0.002773	0.000174	0.003034	0.001095	0.000340	0.000147	0.000161	0.006725	0.003198	0.170647	0.078595	0.002358	0.005544	0.016938	0.009917	0.000433	0.000455	0.005779	0.007567	0.011163	0.053783	0.112112	0.001511	0.003964	0.244643	0.006406	0.002920	0.000122	0.001224	0.000357	0.004111	
0.018339	0.011405	0.003539	0.002764	0.000282	0.001932	0.000565	0.000193	0.004341	0.000620	0.000034	0.000103	0.044870	0.019039	0.116170	0.034416	0.034702	0.070417	0.015713	0.001575	0.123382	0.032195	0.005279	0.001180	0.000869	0.001824	0.015598	0.005879	0.000191	0.000251	0.003607	0.247057	0.010162	0.006434	0.104383	0.005720	0.002916	0.002573	0.000153	0.002818	0.001014	0.000262	0.000135	0.000171	0.005120	0.002918	0.143408	0.064457	0.001801	0.005114	0.014237	0.008213	0.000374	0.000401	0.004087	0.005309	0.008804	0.039727	0.082525	0.001283	0.002958	0.193675	0.005118	0.002452	0.000114	0.001164	0.000308	0.003788	
0.014497	0.010572	0.003258	0.002266	0.000226	0.001639	0.000458	0.000167	0.004154	0.000553	0.000027	0.000080	0.040413	0.015639	0.097041	0.024339	0.034640	0.057903	0.011288	0.001129	0.098331	0.024709	0.004320	0.001288	0.000733	0.001489	0.013811	0.004512	0.000156	0.000188	0.003150	0.192976	0.009764	0.005869	0.083319	0.004332	0.002054	0.002200	0.000131	0.002408	0.000798	0.000197	0.000123	0.000163	0.003856	0.002643	0.115541	0.051599	0.001357	0.004671	0.011860	0.006597	0.000305	0.000333	0.002887	0.003724	0.006951	0.029371	0.060134	0.001040	0.002222	0.140311	0.004030	0.002075	0.000103	0.001056	0.000253	0.003287	
